GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WCoachName,LCoachName,WMasseyMeanRank,WMasseyMedianRank,WMasseyBestRank,WMasseyWorstRank,LMasseyMeanRank,LMasseyMedianRank,LMasseyBestRank,LMasseyWorstRank,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WCoachStartDayNum,WCoachEndDayNum,LCoachStartDayNum,LCoachEndDayNum,WMasseyDayNum,WMasseySystemCount,WMasseyTop10Count,WMasseyTop25Count,WMassey_BOB,WMassey_COL,WMassey_DOK,WMassey_MAS,WMassey_MOR,WMassey_POM,WMassey_RPI,WMassey_SAG,WMassey_WLK,LMasseyDayNum,LMasseySystemCount,LMasseyTop10Count,LMasseyTop25Count,LMassey_BOB,LMassey_COL,LMassey_DOK,LMassey_MAS,LMassey_MOR,LMassey_POM,LMassey_RPI,LMassey_SAG,LMassey_WLK,_row_order,_is_tournament
M_2015_136_1112_1411,M,2015,136,NCAATourney,0,1,1,1112,1411,93,72,21,165,N,1,0,0,0,0,0,Z02,2.0,Z,Z15,15.0,Z,sean_miller,mike_davis,4.209677419354839,4.0,1.0,10.0,175.94827586206895,174.0,94.0,266.0,32,53,5,11,24,27,12,23,13,12,8,3,23,24,51,5,12,19,30,8,11,5,9,5,3,19,0.0,154.0,0.0,154.0,133.0,62.0,62.0,62.0,6.0,6.0,2.0,5.0,1.0,2.0,5.0,4.0,2.0,133.0,58.0,0.0,0.0,188.0,153.0,216.0,143.0,266.0,207.0,118.0,204.0,203.0,66656,True
M_2015_136_1116_1459,M,2015,136,NCAATourney,0,1,1,1116,1459,56,53,3,109,N,1,0,0,0,0,0,Z05,5.0,Z,Z12,12.0,Z,mike_anderson,mike_young,22.306451612903224,22.0,14.0,32.0,79.6896551724138,84.5,23.0,119.0,22,48,3,8,9,16,8,27,13,10,4,3,16,18,57,7,24,10,16,14,23,7,8,5,1,15,0.0,154.0,0.0,154.0,133.0,62.0,0.0,50.0,22.0,18.0,27.0,14.0,24.0,29.0,20.0,25.0,23.0,133.0,58.0,0.0,2.0,90.0,62.0,100.0,68.0,118.0,90.0,47.0,92.0,91.0,66657,True
M_2015_136_1124_1209,M,2015,136,NCAATourney,0,1,1,1209,1124,57,56,1,113,N,1,0,0,0,0,0,Z14,14.0,Z,Z03,3.0,Z,ron_hunter,scott_drew,77.5,80.0,43.0,114.0,14.17741935483871,14.0,7.0,25.0,22,54,5,16,8,13,9,13,12,6,13,2,13,19,43,7,19,11,13,12,28,14,21,2,1,13,0.0,154.0,0.0,154.0,133.0,58.0,0.0,0.0,91.0,91.0,55.0,80.0,91.0,71.0,53.0,78.0,80.0,133.0,62.0,5.0,62.0,12.0,12.0,18.0,16.0,18.0,15.0,10.0,14.0,14.0,66658,True
M_2015_136_1139_1400,M,2015,136,NCAATourney,0,1,1,1139,1400,56,48,8,104,N,1,0,0,0,0,0,Y06,6.0,Y,Y11,11.0,Y,chris_holtmann,rick_barnes,24.524590163934427,24.0,14.0,42.0,29.74576271186441,28.0,18.0,65.0,16,48,4,13,20,28,5,23,11,5,5,4,13,17,50,6,19,8,12,12,29,7,15,4,5,22,0.0,154.0,0.0,154.0,133.0,61.0,0.0,44.0,20.0,27.0,30.0,27.0,25.0,23.0,31.0,20.0,20.0,133.0,59.0,0.0,23.0,24.0,38.0,20.0,35.0,20.0,20.0,42.0,21.0,22.0,66659,True
M_2015_136_1153_1345,M,2015,136,NCAATourney,0,1,1,1153,1345,66,65,1,131,N,1,0,0,0,0,1,Y08,8.0,Y,Y09,9.0,Y,mick_cronin,matt_painter,45.813559322033896,48.0,25.0,59.0,43.59322033898305,41.0,32.0,91.0,25,61,4,10,12,21,11,27,9,9,8,5,16,26,72,4,26,9,15,21,30,13,12,5,1,18,0.0,154.0,0.0,154.0,133.0,59.0,0.0,1.0,45.0,43.0,43.0,56.0,51.0,34.0,37.0,50.0,50.0,133.0,59.0,0.0,0.0,36.0,46.0,42.0,40.0,33.0,49.0,55.0,33.0,41.0,66660,True
M_2015_136_1186_1207,M,2015,136,NCAATourney,0,1,1,1207,1186,84,74,10,158,N,1,0,0,0,0,0,X04,4.0,X,X13,13.0,X,john_thompson_iii,jim_hayford,23.24590163934426,22.0,16.0,54.0,111.84482758620688,117.0,50.0,184.0,25,48,11,23,23,32,10,26,10,14,5,3,18,26,64,9,28,13,15,10,18,6,9,3,2,21,0.0,154.0,0.0,154.0,133.0,61.0,0.0,51.0,21.0,22.0,22.0,22.0,26.0,22.0,25.0,23.0,18.0,133.0,58.0,0.0,0.0,121.0,95.0,123.0,92.0,184.0,136.0,74.0,124.0,130.0,66661,True
M_2015_136_1214_1246,M,2015,136,NCAATourney,0,1,1,1246,1214,79,56,23,135,N,1,0,0,0,0,0,Y01,1.0,Y,Y16a,16.0,Y,john_calipari,edward_joyner,1.1129032258064515,1.0,1.0,4.0,252.56896551724137,255.0,152.0,292.0,28,61,3,10,20,28,13,38,15,13,7,5,18,17,59,4,16,18,23,6,25,2,11,9,3,22,0.0,154.0,0.0,154.0,133.0,62.0,62.0,62.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,133.0,58.0,0.0,0.0,277.0,257.0,292.0,221.0,241.0,250.0,251.0,266.0,249.0,66662,True
M_2015_136_1217_1314,M,2015,136,NCAATourney,0,1,1,1314,1217,67,65,2,132,N,1,0,0,0,0,0,Z04,4.0,Z,Z13,13.0,Z,roy_williams,tommy_amaker,11.836065573770492,11.0,6.0,23.0,77.05172413793103,79.5,35.0,122.0,27,49,5,7,8,13,12,23,14,17,2,2,18,21,55,5,13,18,20,12,14,9,7,9,2,16,0.0,154.0,0.0,154.0,133.0,61.0,24.0,61.0,9.0,14.0,9.0,11.0,7.0,16.0,11.0,9.0,9.0,133.0,58.0,0.0,0.0,87.0,63.0,57.0,66.0,77.0,78.0,52.0,85.0,81.0,66663,True
M_2015_136_1235_1412,M,2015,136,NCAATourney,0,1,1,1412,1235,60,59,1,119,N,1,0,0,0,0,0,X14,14.0,X,X03,3.0,X,jerod_haase,fred_hoiberg,134.91379310344828,134.5,86.0,173.0,11.258064516129032,10.5,6.0,20.0,24,69,3,18,9,11,19,33,9,13,7,5,10,24,65,6,23,5,7,9,28,12,11,9,9,15,0.0,154.0,0.0,154.0,133.0,58.0,0.0,0.0,130.0,139.0,145.0,112.0,129.0,121.0,129.0,144.0,148.0,133.0,62.0,31.0,62.0,10.0,10.0,14.0,9.0,11.0,13.0,9.0,11.0,12.0,66664,True
M_2015_136_1248_1437,M,2015,136,NCAATourney,0,1,1,1437,1248,93,52,41,145,N,1,0,0,0,0,0,W01,1.0,W,W16,16.0,W,jay_wright,fran_o'hanlon,3.661290322580645,3.0,2.0,11.0,161.86206896551724,164.5,102.0,213.0,36,57,11,22,10,15,8,25,22,8,8,6,10,21,55,4,18,6,7,10,15,15,15,2,1,11,0.0,154.0,0.0,154.0,133.0,62.0,61.0,62.0,3.0,2.0,5.0,2.0,4.0,5.0,2.0,6.0,4.0,133.0,58.0,0.0,0.0,162.0,130.0,213.0,148.0,192.0,195.0,122.0,176.0,166.0,66665,True
M_2015_136_1261_1301,M,2015,136,NCAATourney,0,1,1,1301,1261,66,65,1,131,N,1,0,0,0,0,0,W08,8.0,W,W09,9.0,W,mark_gottfried,johnny_jones,35.74576271186441,34.0,22.0,72.0,42.47457627118644,42.0,18.0,58.0,28,66,5,24,5,7,11,28,11,11,2,2,15,24,60,5,15,12,22,13,28,14,8,5,6,10,0.0,154.0,0.0,154.0,133.0,59.0,0.0,3.0,31.0,40.0,36.0,34.0,22.0,38.0,39.0,32.0,33.0,133.0,59.0,0.0,2.0,41.0,39.0,50.0,43.0,47.0,43.0,57.0,43.0,37.0,66666,True
M_2015_136_1279_1462,M,2015,136,NCAATourney,0,1,1,1462,1279,76,57,19,133,N,1,0,0,0,0,0,Z06,6.0,Z,Z11b,11.0,Z,chris_mack,andy_kennedy,30.25423728813559,29.0,16.0,60.0,49.16949152542373,47.0,34.0,69.0,26,56,10,23,14,21,8,30,17,10,6,4,14,24,73,6,27,3,5,16,22,16,8,7,4,21,0.0,154.0,0.0,154.0,133.0,59.0,0.0,15.0,30.0,33.0,26.0,29.0,32.0,26.0,30.0,26.0,24.0,133.0,59.0,0.0,0.0,47.0,54.0,52.0,44.0,50.0,44.0,60.0,51.0,45.0,66667,True
M_2015_136_1318_1323,M,2015,136,NCAATourney,0,1,1,1323,1318,69,65,4,134,N,1,0,0,0,0,0,Y03,3.0,Y,Y14,14.0,Y,mike_brey,bill_coen,10.17741935483871,9.0,5.0,24.0,112.44827586206895,117.0,70.0,142.0,27,47,2,6,13,18,2,15,19,7,9,4,13,27,55,3,11,8,10,13,20,15,16,2,0,12,0.0,154.0,0.0,154.0,133.0,62.0,38.0,62.0,11.0,9.0,16.0,6.0,8.0,10.0,16.0,8.0,11.0,133.0,58.0,0.0,0.0,124.0,97.0,137.0,100.0,139.0,120.0,86.0,123.0,119.0,66668,True
M_2015_136_1326_1433,M,2015,136,NCAATourney,0,1,1,1326,1433,75,72,3,147,N,1,0,0,0,0,1,Z10,10.0,Z,Z07,7.0,Z,thad_matta,shaka_smart,24.033898305084747,25.0,9.0,44.0,28.1,29.0,14.0,55.0,28,57,6,15,13,22,8,24,16,11,5,7,17,24,63,10,26,14,19,13,24,14,11,4,2,17,0.0,154.0,0.0,154.0,133.0,59.0,7.0,31.0,18.0,34.0,15.0,30.0,16.0,21.0,40.0,17.0,17.0,133.0,60.0,0.0,20.0,29.0,21.0,33.0,24.0,41.0,30.0,15.0,31.0,30.0,66669,True
M_2015_136_1372_1428,M,2015,136,NCAATourney,0,1,1,1428,1372,57,50,7,107,N,1,0,0,0,0,0,X05,5.0,X,X12,12.0,X,larry_krystkowiak,brad_underwood,15.290322580645162,14.0,5.0,48.0,40.440677966101696,41.0,10.0,70.0,18,38,5,13,16,21,4,22,11,17,7,7,12,17,51,5,26,11,13,11,18,9,12,7,1,18,0.0,154.0,0.0,154.0,133.0,62.0,19.0,60.0,15.0,23.0,8.0,21.0,10.0,8.0,19.0,12.0,10.0,133.0,59.0,1.0,5.0,57.0,42.0,19.0,28.0,70.0,35.0,33.0,41.0,53.0,66670,True
M_2015_136_1374_1417,M,2015,136,NCAATourney,0,1,1,1417,1374,60,59,1,119,N,1,0,0,0,0,0,X11,11.0,X,X06,6.0,X,steve_alford,larry_brown,47.86440677966102,46.0,16.0,114.0,23.241935483870968,22.5,12.0,47.0,20,47,10,20,10,14,7,27,10,18,4,5,17,20,55,7,16,12,20,10,23,12,9,11,4,14,0.0,154.0,0.0,154.0,133.0,59.0,0.0,3.0,46.0,51.0,40.0,42.0,27.0,41.0,48.0,47.0,42.0,133.0,62.0,0.0,42.0,25.0,16.0,23.0,18.0,23.0,19.0,12.0,29.0,32.0,66671,True
M_2015_137_1107_1328,M,2015,137,NCAATourney,0,1,1,1328,1107,69,60,9,129,N,1,0,0,0,0,0,W03,3.0,W,W14,14.0,W,lon_kruger,will_brown,14.612903225806452,13.0,9.0,39.0,118.8793103448276,122.0,53.0,152.0,25,57,7,24,12,16,14,26,10,9,5,6,14,23,61,8,25,6,10,14,20,15,7,6,1,16,0.0,154.0,0.0,154.0,133.0,62.0,6.0,59.0,13.0,19.0,13.0,17.0,12.0,9.0,18.0,13.0,13.0,133.0,58.0,0.0,0.0,137.0,101.0,120.0,95.0,145.0,132.0,99.0,130.0,132.0,66672,True
M_2015_137_1125_1438,M,2015,137,NCAATourney,0,1,1,1438,1125,79,67,12,146,N,1,0,0,0,0,0,W02,2.0,W,W15,15.0,W,tony_bennett,rick_byrd,5.161290322580645,5.0,3.0,8.0,129.72413793103448,134.0,86.0,160.0,26,57,6,17,21,25,11,24,11,7,5,3,10,27,57,8,25,5,6,6,23,12,12,4,2,22,0.0,154.0,0.0,154.0,133.0,62.0,62.0,62.0,4.0,4.0,6.0,8.0,6.0,4.0,7.0,3.0,6.0,133.0,58.0,0.0,0.0,140.0,120.0,129.0,106.0,131.0,149.0,105.0,150.0,136.0,66673,True
M_2015_137_1138_1452,M,2015,137,NCAATourney,0,1,1,1452,1138,68,62,6,130,N,1,0,0,0,0,0,Y05,5.0,Y,Y12,12.0,Y,bob_huggins,bobby_hurley,22.532258064516128,21.0,16.0,44.0,55.36206896551724,55.5,28.0,104.0,22,49,5,16,19,27,9,22,11,12,7,1,25,20,44,6,16,16,25,8,22,12,17,4,3,24,0.0,154.0,0.0,154.0,133.0,62.0,0.0,49.0,19.0,20.0,25.0,25.0,29.0,25.0,24.0,19.0,19.0,133.0,58.0,0.0,0.0,65.0,55.0,65.0,47.0,71.0,54.0,28.0,59.0,57.0,66674,True
M_2015_137_1157_1458,M,2015,137,NCAATourney,0,1,1,1458,1157,86,72,14,158,N,1,0,0,0,0,0,Z01,1.0,Z,Z16,16.0,Z,bo_ryan,cliff_ellis,3.5806451612903225,3.0,2.0,16.0,138.44827586206895,142.0,71.0,181.0,33,61,11,27,9,12,12,24,14,9,5,1,11,28,58,7,12,9,11,7,18,9,6,8,1,14,0.0,154.0,0.0,154.0,133.0,62.0,61.0,62.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,133.0,58.0,0.0,0.0,153.0,144.0,147.0,141.0,164.0,148.0,130.0,145.0,134.0,66675,True
M_2015_137_1172_1234,M,2015,137,NCAATourney,0,1,1,1234,1172,83,52,31,135,N,1,0,0,0,0,0,X07,7.0,X,X10,10.0,X,fran_mccaffery,bob_mckillop,29.508474576271187,30.0,11.0,50.0,32.33898305084746,32.0,15.0,56.0,35,69,6,16,7,10,14,32,12,5,3,5,11,21,63,6,28,4,10,10,20,13,6,1,4,15,0.0,154.0,0.0,154.0,133.0,59.0,0.0,18.0,27.0,36.0,21.0,36.0,17.0,24.0,43.0,24.0,25.0,133.0,59.0,0.0,5.0,39.0,31.0,39.0,37.0,37.0,32.0,35.0,30.0,29.0,66676,True
M_2015_137_1173_1344,M,2015,137,NCAATourney,0,1,1,1173,1344,66,53,13,119,N,1,0,0,0,0,0,W11b,11.0,W,W06,6.0,W,archie_miller,ed_cooley,42.50847457627118,42.0,24.0,76.0,26.661016949152543,26.0,16.0,47.0,18,42,8,23,22,30,3,29,9,12,8,4,14,20,59,10,26,3,7,13,26,9,16,4,1,21,0.0,154.0,0.0,154.0,133.0,59.0,0.0,1.0,42.0,28.0,51.0,39.0,62.0,40.0,32.0,48.0,43.0,133.0,59.0,0.0,24.0,26.0,24.0,35.0,20.0,21.0,28.0,22.0,28.0,26.0,66677,True
M_2015_137_1181_1352,M,2015,137,NCAATourney,0,1,1,1181,1352,85,56,29,141,N,1,0,0,0,0,0,X01,1.0,X,X16b,16.0,X,mike_krzyzewski,andrew_toole,4.661290322580645,5.0,2.0,7.0,173.4655172413793,173.0,124.0,199.0,34,54,10,21,7,14,9,31,28,11,7,3,8,24,66,6,19,2,4,12,16,13,8,6,1,17,0.0,154.0,0.0,154.0,133.0,62.0,62.0,62.0,5.0,5.0,4.0,7.0,5.0,7.0,6.0,5.0,5.0,133.0,58.0,0.0,0.0,179.0,164.0,170.0,159.0,165.0,173.0,171.0,183.0,176.0,66678,True
M_2015_137_1208_1277,M,2015,137,NCAATourney,0,1,1,1277,1208,70,63,7,133,N,1,0,0,0,0,0,W07,7.0,W,W10,10.0,W,tom_izzo,mark_fox,20.193548387096776,19.5,11.0,37.0,37.72881355932204,37.0,25.0,60.0,26,57,7,18,11,19,5,30,18,9,8,3,22,19,57,4,14,21,26,12,31,8,12,4,2,19,0.0,154.0,0.0,154.0,133.0,62.0,0.0,53.0,17.0,26.0,17.0,19.0,14.0,17.0,23.0,16.0,16.0,133.0,59.0,0.0,1.0,33.0,35.0,47.0,32.0,39.0,36.0,38.0,37.0,35.0,66679,True
M_2015_137_1211_1295,M,2015,137,NCAATourney,0,1,1,1211,1295,86,76,10,162,N,1,0,0,0,0,0,X02,2.0,X,X15,15.0,X,mark_few,david_richman,6.967741935483871,7.0,2.0,12.0,138.63793103448276,141.5,79.0,209.0,30,58,7,22,19,28,11,24,16,9,5,3,13,29,54,10,21,8,12,3,21,5,13,3,3,22,0.0,154.0,0.0,154.0,133.0,62.0,58.0,62.0,8.0,8.0,7.0,4.0,9.0,6.0,8.0,7.0,7.0,133.0,58.0,0.0,0.0,148.0,114.0,156.0,111.0,159.0,151.0,92.0,154.0,164.0,66680,True
M_2015_137_1231_1455,M,2015,137,NCAATourney,0,1,1,1455,1231,81,76,5,157,N,1,0,0,0,0,0,Y07,7.0,Y,Y10,10.0,Y,gregg_marshall,tom_crean,17.14516129032258,17.0,8.0,31.0,46.49152542372882,46.0,23.0,82.0,25,61,2,13,29,34,15,24,9,7,9,6,17,24,59,11,22,17,20,12,25,10,13,3,3,26,0.0,154.0,0.0,154.0,133.0,62.0,2.0,61.0,23.0,17.0,12.0,23.0,19.0,14.0,17.0,18.0,21.0,133.0,59.0,0.0,1.0,40.0,53.0,45.0,51.0,36.0,53.0,61.0,40.0,46.0,66681,True
M_2015_137_1242_1308,M,2015,137,NCAATourney,0,1,1,1242,1308,75,56,19,131,N,1,0,0,0,0,0,Y02,2.0,Y,Y15,15.0,Y,bill_self,marvin_menzies,9.790322580645162,9.0,3.0,35.0,106.60344827586206,107.5,65.0,155.0,27,50,9,13,12,15,10,26,16,14,7,3,17,20,56,5,15,11,16,14,15,8,11,10,3,15,0.0,154.0,0.0,154.0,133.0,62.0,44.0,61.0,7.0,7.0,10.0,10.0,15.0,11.0,3.0,10.0,8.0,133.0,58.0,0.0,0.0,113.0,126.0,98.0,105.0,111.0,88.0,103.0,106.0,114.0,66682,True
M_2015_137_1257_1414,M,2015,137,NCAATourney,0,1,1,1257,1414,57,55,2,112,N,1,0,0,0,0,0,W04,4.0,W,W13,13.0,W,rick_pitino,russ_turner,16.080645161290324,15.0,10.0,40.0,101.6206896551724,104.5,62.0,133.0,23,55,5,15,6,6,9,16,9,9,4,2,11,24,52,5,14,2,2,9,20,10,14,5,2,10,0.0,154.0,0.0,154.0,133.0,62.0,1.0,60.0,14.0,15.0,11.0,15.0,13.0,18.0,21.0,15.0,15.0,133.0,58.0,0.0,0.0,116.0,107.0,86.0,87.0,103.0,94.0,88.0,97.0,103.0,66683,True
M_2015_137_1268_1434,M,2015,137,NCAATourney,0,1,1,1268,1434,65,62,3,127,N,1,0,0,0,0,0,Y04,4.0,Y,Y13,13.0,Y,mark_turgeon,bryce_drew,20.096774193548388,19.0,4.0,37.0,62.44827586206897,64.0,21.0,97.0,19,40,9,21,18,24,4,30,9,11,5,5,19,20,56,12,27,10,18,11,20,12,9,5,1,19,0.0,154.0,0.0,154.0,133.0,62.0,6.0,42.0,16.0,11.0,31.0,13.0,30.0,33.0,13.0,27.0,27.0,133.0,58.0,0.0,1.0,72.0,47.0,77.0,45.0,85.0,63.0,50.0,67.0,72.0,66684,True
M_2015_137_1320_1461,M,2015,137,NCAATourney,0,1,1,1320,1461,71,54,17,125,N,1,0,0,0,0,0,W05,5.0,W,W12,12.0,W,ben_jacobson,larry_shyatt,18.83870967741936,17.0,8.0,46.0,83.89830508474576,81.0,19.0,174.0,23,50,9,18,16,18,8,21,10,7,9,1,14,21,46,9,22,3,9,4,18,14,12,2,3,17,0.0,154.0,0.0,154.0,133.0,62.0,8.0,49.0,28.0,13.0,24.0,12.0,31.0,12.0,14.0,22.0,28.0,133.0,59.0,0.0,1.0,82.0,67.0,97.0,59.0,97.0,102.0,71.0,98.0,106.0,66685,True
M_2015_137_1329_1332,M,2015,137,NCAATourney,0,1,1,1332,1329,79,73,6,152,N,1,0,0,0,0,0,Z08,8.0,Z,Z09,9.0,Z,dana_altman,travis_ford,37.63333333333333,35.0,16.0,66.0,43.08474576271186,39.0,28.0,94.0,29,53,7,19,14,18,3,25,11,12,9,6,12,27,60,10,29,9,13,9,22,11,12,8,0,17,0.0,154.0,0.0,154.0,133.0,60.0,0.0,7.0,35.0,25.0,53.0,26.0,43.0,46.0,27.0,44.0,38.0,133.0,59.0,0.0,0.0,34.0,45.0,32.0,46.0,56.0,37.0,49.0,34.0,34.0,66686,True
M_2015_137_1361_1385,M,2015,137,NCAATourney,0,1,1,1361,1385,76,64,12,140,N,1,0,0,0,0,0,X08,8.0,X,X09,9.0,X,steve_fisher,steve_lavin,33.96666666666667,34.5,20.0,51.0,41.0,39.0,17.0,71.0,25,53,9,22,17,30,13,27,12,13,5,3,12,27,59,3,17,7,11,7,25,6,10,7,2,21,0.0,154.0,0.0,154.0,133.0,60.0,0.0,4.0,32.0,30.0,29.0,41.0,40.0,27.0,26.0,35.0,39.0,133.0,59.0,0.0,1.0,37.0,29.0,54.0,33.0,53.0,42.0,44.0,38.0,40.0,66687,True
M_2015_138_1112_1326,M,2015,138,NCAATourney,0,1,1,1112,1326,73,58,15,131,N,1,0,0,0,0,0,Z02,2.0,Z,Z10,10.0,Z,sean_miller,thad_matta,4.209677419354839,4.0,1.0,10.0,24.033898305084747,25.0,9.0,44.0,23,63,7,19,20,24,18,25,14,8,9,4,13,20,52,5,17,13,15,7,19,9,12,4,3,17,0.0,154.0,0.0,154.0,133.0,62.0,62.0,62.0,6.0,6.0,2.0,5.0,1.0,2.0,5.0,4.0,2.0,133.0,59.0,7.0,31.0,18.0,34.0,15.0,30.0,16.0,21.0,40.0,17.0,17.0,66688,True
M_2015_138_1116_1314,M,2015,138,NCAATourney,0,1,1,1314,1116,87,78,9,165,N,1,0,0,0,0,0,Z04,4.0,Z,Z05,5.0,Z,roy_williams,mike_anderson,11.836065573770492,11.0,6.0,23.0,22.306451612903224,22.0,14.0,32.0,27,60,4,10,29,37,17,25,14,16,13,3,25,24,65,8,25,22,27,20,19,17,21,9,3,23,0.0,154.0,0.0,154.0,133.0,61.0,24.0,61.0,9.0,14.0,9.0,11.0,7.0,16.0,11.0,9.0,9.0,133.0,62.0,0.0,50.0,22.0,18.0,27.0,14.0,24.0,29.0,20.0,25.0,23.0,66689,True
M_2015_138_1139_1323,M,2015,138,NCAATourney,0,1,1,1323,1139,67,64,3,131,N,1,0,0,0,0,1,Y03,3.0,Y,Y06,6.0,Y,mike_brey,chris_holtmann,10.17741935483871,9.0,5.0,24.0,24.524590163934427,24.0,14.0,42.0,22,51,6,20,17,22,9,31,9,13,4,8,16,21,63,4,13,18,21,13,23,8,7,8,5,15,0.0,154.0,0.0,154.0,133.0,62.0,38.0,62.0,11.0,9.0,16.0,6.0,8.0,10.0,16.0,8.0,11.0,133.0,61.0,0.0,44.0,20.0,27.0,30.0,27.0,25.0,23.0,31.0,20.0,20.0,66690,True
M_2015_138_1153_1246,M,2015,138,NCAATourney,0,1,1,1246,1153,64,51,13,115,N,1,0,0,0,0,0,Y01,1.0,Y,Y08,8.0,Y,john_calipari,mick_cronin,1.1129032258064515,1.0,1.0,4.0,45.813559322033896,48.0,25.0,59.0,20,54,4,15,20,28,12,26,10,7,7,9,15,20,63,2,14,9,14,21,24,5,14,4,6,22,0.0,154.0,0.0,154.0,133.0,62.0,62.0,62.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,133.0,59.0,0.0,1.0,45.0,43.0,43.0,56.0,51.0,34.0,37.0,50.0,50.0,66691,True
M_2015_138_1207_1428,M,2015,138,NCAATourney,0,1,1,1428,1207,75,64,11,139,N,1,0,0,0,0,0,X05,5.0,X,X04,4.0,X,larry_krystkowiak,john_thompson_iii,15.290322580645162,14.0,5.0,48.0,23.24590163934426,22.0,16.0,54.0,22,38,8,14,23,32,4,21,12,9,3,3,14,24,55,9,25,7,9,10,17,9,9,6,1,24,0.0,154.0,0.0,154.0,133.0,62.0,19.0,60.0,15.0,23.0,8.0,21.0,10.0,8.0,19.0,12.0,10.0,133.0,61.0,0.0,51.0,21.0,22.0,22.0,22.0,26.0,22.0,25.0,23.0,18.0,66692,True
M_2015_138_1209_1462,M,2015,138,NCAATourney,0,1,1,1462,1209,75,67,8,142,N,1,0,0,0,0,0,Z06,6.0,Z,Z14,14.0,Z,chris_mack,ron_hunter,30.25423728813559,29.0,16.0,60.0,77.5,80.0,43.0,114.0,23,34,7,13,22,25,5,18,13,14,3,2,17,26,46,6,14,9,13,4,8,17,8,8,2,22,0.0,154.0,0.0,154.0,133.0,59.0,0.0,15.0,30.0,33.0,26.0,29.0,32.0,26.0,30.0,26.0,24.0,133.0,58.0,0.0,0.0,91.0,91.0,55.0,80.0,91.0,71.0,53.0,78.0,80.0,66693,True
M_2015_138_1301_1437,M,2015,138,NCAATourney,0,1,1,1301,1437,71,68,3,139,N,1,0,0,0,0,0,W08,8.0,W,W01,1.0,W,mark_gottfried,jay_wright,35.74576271186441,34.0,22.0,72.0,3.661290322580645,3.0,2.0,11.0,24,53,3,11,20,27,13,32,11,10,2,4,21,19,61,9,28,21,23,12,20,7,5,5,3,22,0.0,154.0,0.0,154.0,133.0,59.0,0.0,3.0,31.0,40.0,36.0,34.0,22.0,38.0,39.0,32.0,33.0,133.0,62.0,61.0,62.0,3.0,2.0,5.0,2.0,4.0,5.0,2.0,6.0,4.0,66694,True
M_2015_138_1412_1417,M,2015,138,NCAATourney,0,1,1,1417,1412,92,75,17,167,N,1,0,0,0,0,0,X11,11.0,X,X14,14.0,X,steve_alford,jerod_haase,47.86440677966102,46.0,16.0,114.0,134.91379310344828,134.5,86.0,173.0,35,58,5,9,17,25,15,26,17,13,4,4,16,29,66,12,26,5,10,12,14,17,8,5,3,21,0.0,154.0,0.0,154.0,133.0,59.0,0.0,3.0,46.0,51.0,40.0,42.0,27.0,41.0,48.0,47.0,42.0,133.0,58.0,0.0,0.0,130.0,139.0,145.0,112.0,129.0,121.0,129.0,144.0,148.0,66695,True
M_2015_139_1173_1328,M,2015,139,NCAATourney,0,1,1,1328,1173,72,66,6,138,N,1,0,0,0,0,0,W03,3.0,W,W11b,11.0,W,lon_kruger,archie_miller,14.612903225806452,13.0,9.0,39.0,42.50847457627118,42.0,24.0,76.0,22,49,9,18,19,24,10,25,13,15,9,3,15,22,51,11,21,11,13,4,19,12,13,8,2,20,0.0,154.0,0.0,154.0,133.0,62.0,6.0,59.0,13.0,19.0,13.0,17.0,12.0,9.0,18.0,13.0,13.0,133.0,59.0,0.0,1.0,42.0,28.0,51.0,39.0,62.0,40.0,32.0,48.0,43.0,66696,True
M_2015_139_1181_1361,M,2015,139,NCAATourney,0,1,1,1181,1361,68,49,19,117,N,1,0,0,0,0,0,X01,1.0,X,X08,8.0,X,mike_krzyzewski,steve_fisher,4.661290322580645,5.0,2.0,7.0,33.96666666666667,34.5,20.0,51.0,30,55,6,14,2,2,5,28,16,9,7,6,12,19,58,2,13,9,11,13,20,5,11,6,5,8,0.0,154.0,0.0,154.0,133.0,62.0,62.0,62.0,5.0,5.0,4.0,7.0,5.0,7.0,6.0,5.0,5.0,133.0,60.0,0.0,4.0,32.0,30.0,29.0,41.0,40.0,27.0,26.0,35.0,39.0,66697,True
